# #1(p) 2(cnum) 3(comp1) 4(comp2) 5(avg_csizes) 6(avg_fcsizes) 7(P)
3.993574297188755284e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
3.996787148594377337e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.000000000000000083e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.003212851405622830e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.006425702811244882e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.009638554216867629e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.012851405622489681e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.016064257028112428e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.019277108433735174e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.022489959839357226e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.025702811244979973e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.028915662650602719e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.032128514056224772e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.035341365461847518e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.038554216867469571e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.041767068273092317e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.044979919678715063e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.048192771084337116e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.051405622489959862e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.054618473895582609e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.057831325301204661e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.061044176706827408e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.064257028112449460e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.067469879518072207e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.070682730923694953e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.073895582329317006e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.077108433734939752e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.080321285140562498e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.083534136546184551e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.086746987951807297e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.089959839357430044e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.093172690763052096e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.096385542168674843e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.099598393574296895e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.102811244979919642e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.106024096385542388e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.109236947791164440e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.112449799196787187e-02 1.010000000000000009e+00 2.499900000000000091e+02 1.000000000000000021e-02 2.499800800000000152e+02 4.000000000000000327e-05 2.504880479999984857e+02
4.115662650602409933e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.118875502008031986e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.122088353413654732e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.125301204819276785e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.128514056224899531e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.131726907630522277e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.134939759036144330e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.138152610441767076e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.141365461847389823e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.144578313253011875e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.147791164658634622e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.151004016064257368e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.154216867469879421e-02 1.008000000000000007e+00 2.499919999999999902e+02 8.000000000000000167e-03 2.499840640000000178e+02 3.199999999999999855e-05 2.504896879999988357e+02
4.157429718875502167e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.160642570281124220e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.163855421686746966e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.167068273092369712e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.170281124497991765e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.173493975903614511e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.176706827309237258e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.179919678714859310e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.183132530120482057e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.186345381526104109e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.189558232931726856e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.192771084337349602e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.195983935742971654e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.199196787148594401e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.202409638554217147e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.205622489959839200e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.208835341365461946e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.212048192771083999e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.215261044176706745e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.218473895582329491e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.221686746987951544e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.224899598393574290e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.228112449799197037e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.231325301204819089e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.234538152610441836e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.237751004016064582e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.240963855421686635e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.244176706827309381e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.247389558232931434e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.250602409638554180e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.253815261044176926e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.257028112449798979e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.260240963855421725e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.263453815261044472e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.266666666666666524e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.269879518072289271e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.273092369477911323e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.276305220883534070e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.279518072289156816e-02 1.006000000000000005e+00 2.499939999999999998e+02 6.000000000000000125e-03 2.499880480000000205e+02 2.400000000000000061e-05 2.504928079999988313e+02
4.282730923694778868e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.285943775100401615e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.289156626506024361e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.292369477911646414e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.295582329317269160e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.298795180722891907e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.302008032128513959e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.305220883534136705e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.308433734939758758e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.311646586345381504e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.314859437751004251e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.318072289156626303e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.321285140562249050e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.324497991967871796e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.327710843373493849e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.330923694779116595e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.334136546184738648e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.337349397590361394e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.340562248995984140e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.343775100401606193e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.346987951807228939e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.350200803212851686e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.353413654618473738e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.356626506024096485e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.359839357429718537e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.363052208835341284e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.366265060240964030e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.369477911646586082e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.372690763052208829e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.375903614457831575e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.379116465863453628e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.382329317269076374e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.385542168674699121e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.388755020080321173e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.391967871485943919e-02 1.004000000000000004e+00 2.499960000000000093e+02 4.000000000000000083e-03 2.499920319999999947e+02 1.599999999999999928e-05 2.504965439999992896e+02
4.395180722891565972e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.398393574297188718e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.401606425702811465e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.404819277108433517e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.408032128514056264e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.411244979919679010e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.414457831325301063e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.417670682730923809e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.420883534136545862e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.424096385542168608e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.427309236947791354e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.430522088353413407e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.433734939759036153e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.436947791164658900e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.440160642570280952e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.443373493975903699e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.446586345381526445e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.449799196787148498e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.453012048192771244e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.456224899598393296e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.459437751004016043e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.462650602409638789e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.465863453815260842e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.469076305220883588e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.472289156626506335e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.475502008032128387e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.478714859437751133e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.481927710843373186e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.485140562248995932e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.488353413654618679e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.491566265060240731e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.494779116465863478e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.497991967871486224e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.501204819277108277e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.504417670682731023e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.507630522088353076e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.510843373493975822e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.514056224899598568e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.517269076305220621e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.520481927710843367e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
4.523694779116466114e-02 1.002000000000000002e+00 2.499979999999999905e+02 2.000000000000000042e-03 2.499960159999999973e+02 7.999999999999999638e-06 2.504993679999998619e+02
