# #1(p) 2(cnum) 3(comp1) 4(comp2) 5(avg_csizes) 6(avg_fcsizes) 7(P)
1.308333333333333293e-01 4.681879999999999882e+02 7.185999999999999943e+00 5.991999999999999993e+00 1.790681599999999429e+00 1.704015999999999975e+00 2.882960000000001521e+00
1.316666666666666541e-01 4.671920000000000073e+02 7.251999999999999780e+00 6.014000000000000234e+00 1.798796799999998530e+00 1.710560000000001413e+00 2.909471999999998726e+00
1.325000000000000067e-01 4.661960000000000264e+02 7.280000000000000249e+00 6.049999999999999822e+00 1.806476799999999105e+00 1.717593599999998721e+00 2.920784000000000713e+00
1.333333333333333315e-01 4.651999999999999886e+02 7.339999999999999858e+00 6.080000000000000071e+00 1.814982399999999219e+00 1.724435199999998503e+00 2.949104000000001058e+00
1.341666666666666563e-01 4.642080000000000268e+02 7.387999999999999901e+00 6.113999999999999879e+00 1.822751999999999262e+00 1.731084799999999202e+00 2.967155200000000992e+00
1.350000000000000089e-01 4.632160000000000082e+02 7.424000000000000377e+00 6.131999999999999673e+00 1.830086400000000113e+00 1.737574399999999963e+00 2.981916800000000478e+00
1.358333333333333337e-01 4.622200000000000273e+02 7.475999999999999979e+00 6.174000000000000377e+00 1.839264000000001786e+00 1.745222399999998508e+00 2.999120000000001340e+00
1.366666666666666585e-01 4.612280000000000086e+02 7.548000000000000043e+00 6.193999999999999950e+00 1.847968000000001165e+00 1.751910400000000534e+00 3.024412800000001234e+00
1.375000000000000111e-01 4.602300000000000182e+02 7.583999999999999631e+00 6.230000000000000426e+00 1.856160000000000032e+00 1.759264000000000383e+00 3.041376000000001856e+00
1.383333333333333359e-01 4.592379999999999995e+02 7.634000000000000341e+00 6.259999999999999787e+00 1.864620799999999967e+00 1.766409600000000468e+00 3.057913600000000454e+00
1.391666666666666607e-01 4.582420000000000186e+02 7.663999999999999702e+00 6.282000000000000028e+00 1.872684799999999150e+00 1.773708800000000529e+00 3.071503999999998680e+00
1.400000000000000133e-01 4.572459999999999809e+02 7.709999999999999964e+00 6.317999999999999616e+00 1.880985599999999591e+00 1.780777599999998406e+00 3.092259200000002206e+00
1.408333333333333381e-01 4.562599999999999909e+02 7.766000000000000014e+00 6.355999999999999872e+00 1.889727999999998964e+00 1.788137599999999106e+00 3.117913600000000951e+00
1.416666666666666630e-01 4.552620000000000005e+02 7.809999999999999609e+00 6.402000000000000135e+00 1.898361599999999427e+00 1.795638399999997858e+00 3.135641600000000029e+00
1.424999999999999878e-01 4.542679999999999723e+02 7.855999999999999872e+00 6.429999999999999716e+00 1.907091199999999542e+00 1.803212799999999616e+00 3.147900799999999943e+00
1.433333333333333404e-01 4.532719999999999914e+02 7.892000000000000348e+00 6.472000000000000419e+00 1.915488000000000746e+00 1.810745600000000177e+00 3.165481599999999673e+00
1.441666666666666652e-01 4.522880000000000109e+02 7.953999999999999737e+00 6.493999999999999773e+00 1.924275199999999186e+00 1.817628800000001599e+00 3.188895999999998399e+00
1.449999999999999900e-01 4.512939999999999827e+02 7.983999999999999986e+00 6.519999999999999574e+00 1.932537600000000078e+00 1.825094400000000228e+00 3.199308799999998953e+00
1.458333333333333426e-01 4.502959999999999923e+02 8.023999999999999133e+00 6.551999999999999602e+00 1.941561600000000665e+00 1.832915199999999745e+00 3.216831999999999248e+00
1.466666666666666674e-01 4.493039999999999736e+02 8.067999999999999616e+00 6.596000000000000085e+00 1.950175999999999688e+00 1.840422399999998460e+00 3.235116799999997905e+00
1.474999999999999922e-01 4.483199999999999932e+02 8.098000000000000753e+00 6.623999999999999666e+00 1.958406400000000103e+00 1.847881600000000013e+00 3.245465600000001949e+00
1.483333333333333448e-01 4.473240000000000123e+02 8.150000000000000355e+00 6.669999999999999929e+00 1.967481600000001718e+00 1.855324800000000218e+00 3.266899200000001890e+00
1.491666666666666696e-01 4.463260000000000218e+02 8.211999999999999744e+00 6.708000000000000185e+00 1.976729600000000087e+00 1.862796800000001252e+00 3.283772799999998604e+00
1.499999999999999944e-01 4.453340000000000032e+02 8.268000000000000682e+00 6.727999999999999758e+00 1.985587199999998331e+00 1.869984000000000757e+00 3.305033600000001570e+00
1.508333333333333470e-01 4.443419999999999845e+02 8.311999999999999389e+00 6.748000000000000220e+00 1.994796799999998926e+00 1.878028799999998055e+00 3.325059200000000548e+00
1.516666666666666718e-01 4.433460000000000036e+02 8.355999999999999872e+00 6.782000000000000028e+00 2.003699200000001568e+00 1.885830399999999907e+00 3.338047999999998794e+00
1.524999999999999967e-01 4.423519999999999754e+02 8.396000000000000796e+00 6.812000000000000277e+00 2.012601600000001323e+00 1.893683200000001010e+00 3.357625599999999988e+00
1.533333333333333215e-01 4.413539999999999850e+02 8.419999999999999929e+00 6.833999999999999631e+00 2.020819199999998705e+00 1.901273600000001007e+00 3.369161599999999535e+00
1.541666666666666741e-01 4.403600000000000136e+02 8.471999999999999531e+00 6.862000000000000099e+00 2.030022399999999561e+00 1.908934399999999254e+00 3.390316800000000352e+00
1.549999999999999989e-01 4.393679999999999950e+02 8.539999999999999147e+00 6.894000000000000128e+00 2.039635199999997983e+00 1.916505599999998921e+00 3.413660799999998829e+00
1.558333333333333237e-01 4.383720000000000141e+02 8.596000000000000085e+00 6.961999999999999744e+00 2.050656000000000034e+00 1.925619199999999864e+00 3.441225600000001439e+00
1.566666666666666763e-01 4.373799999999999955e+02 8.625999999999999446e+00 7.003999999999999559e+00 2.060422399999999321e+00 1.934518400000000415e+00 3.447910399999999154e+00
1.575000000000000011e-01 4.363960000000000150e+02 8.672000000000000597e+00 7.041999999999999815e+00 2.070252800000001336e+00 1.942899199999998716e+00 3.468832000000001248e+00
1.583333333333333259e-01 4.354060000000000059e+02 8.727999999999999758e+00 7.094000000000000306e+00 2.080678400000001815e+00 1.951596799999999243e+00 3.488908800000000365e+00
1.591666666666666785e-01 4.344100000000000250e+02 8.759999999999999787e+00 7.126000000000000334e+00 2.090015999999999430e+00 1.959923200000000421e+00 3.501548800000000128e+00
1.600000000000000033e-01 4.334119999999999777e+02 8.795999999999999375e+00 7.166000000000000369e+00 2.099219200000000285e+00 1.968095999999999623e+00 3.520582400000001222e+00
1.608333333333333282e-01 4.324159999999999968e+02 8.849999999999999645e+00 7.208000000000000185e+00 2.109484799999999716e+00 1.976879999999998194e+00 3.540028800000001308e+00
1.616666666666666530e-01 4.314300000000000068e+02 8.901999999999999247e+00 7.246000000000000441e+00 2.119551999999999659e+00 1.985283199999999360e+00 3.558675199999999261e+00
1.625000000000000056e-01 4.304320000000000164e+02 8.954000000000000625e+00 7.282000000000000028e+00 2.129631999999998637e+00 1.993865599999999461e+00 3.579468800000001671e+00
1.633333333333333304e-01 4.294359999999999786e+02 9.016000000000000014e+00 7.331999999999999851e+00 2.140678400000000092e+00 2.002867200000000292e+00 3.610435200000003952e+00
1.641666666666666552e-01 4.284420000000000073e+02 9.073999999999999844e+00 7.373999999999999666e+00 2.150931199999996934e+00 2.011350400000000871e+00 3.636547200000002089e+00
1.650000000000000078e-01 4.274540000000000077e+02 9.121999999999999886e+00 7.400000000000000355e+00 2.160748799999999914e+00 2.019772800000000590e+00 3.654054399999998815e+00
1.658333333333333326e-01 4.264639999999999986e+02 9.146000000000000796e+00 7.419999999999999929e+00 2.170259199999999833e+00 2.028598399999999913e+00 3.666371200000000830e+00
1.666666666666666574e-01 4.254680000000000177e+02 9.214000000000000412e+00 7.482000000000000206e+00 2.182188800000000484e+00 2.038524799999999360e+00 3.687183999999997575e+00
1.675000000000000100e-01 4.244700000000000273e+02 9.273999999999999133e+00 7.511999999999999567e+00 2.192844800000000038e+00 2.047318400000000427e+00 3.715996799999999656e+00
1.683333333333333348e-01 4.234780000000000086e+02 9.321999999999999176e+00 7.556000000000000050e+00 2.203577599999999137e+00 2.056579199999999830e+00 3.737587200000000554e+00
1.691666666666666596e-01 4.224859999999999900e+02 9.387999999999999901e+00 7.591999999999999638e+00 2.214681599999998696e+00 2.065363199999999733e+00 3.763952000000000631e+00
1.700000000000000122e-01 4.215040000000000191e+02 9.435999999999999943e+00 7.626000000000000334e+00 2.225273599999998186e+00 2.074239999999997419e+00 3.781542399999997972e+00
1.708333333333333370e-01 4.205260000000000105e+02 9.476000000000000867e+00 7.653999999999999915e+00 2.235763199999999173e+00 2.083423999999999943e+00 3.798611199999998522e+00
1.716666666666666619e-01 4.195400000000000205e+02 9.523999999999999133e+00 7.684000000000000163e+00 2.246483199999998792e+00 2.092659199999999498e+00 3.821439999999998616e+00
1.724999999999999867e-01 4.185520000000000209e+02 9.571999999999999176e+00 7.724000000000000199e+00 2.257414399999998267e+00 2.102265599999999957e+00 3.839593599999997497e+00
1.733333333333333393e-01 4.175659999999999741e+02 9.637999999999999901e+00 7.777999999999999581e+00 2.269638400000001610e+00 2.112054399999997667e+00 3.880019199999999557e+00
1.741666666666666641e-01 4.165840000000000032e+02 9.679999999999999716e+00 7.823999999999999844e+00 2.280166400000000593e+00 2.121183999999999070e+00 3.900140800000000851e+00
1.749999999999999889e-01 4.155960000000000036e+02 9.733999999999999986e+00 7.870000000000000107e+00 2.291430400000000311e+00 2.130793599999998733e+00 3.924246399999999468e+00
1.758333333333333415e-01 4.146080000000000041e+02 9.794000000000000483e+00 7.908000000000000362e+00 2.302489599999999914e+00 2.139638400000001717e+00 3.948672000000000626e+00
1.766666666666666663e-01 4.136220000000000141e+02 9.846000000000000085e+00 7.967999999999999972e+00 2.313907200000000053e+00 2.149366399999999899e+00 3.969475199999997983e+00
1.774999999999999911e-01 4.126360000000000241e+02 9.894000000000000128e+00 8.009999999999999787e+00 2.325036799999999015e+00 2.158947199999997402e+00 3.989868799999998661e+00
1.783333333333333437e-01 4.116419999999999959e+02 9.939999999999999503e+00 8.041999999999999815e+00 2.336678399999999378e+00 2.169145599999997120e+00 4.010412800000000111e+00
1.791666666666666685e-01 4.106499999999999773e+02 9.981999999999999318e+00 8.089999999999999858e+00 2.347539199999998605e+00 2.178633599999999060e+00 4.030233600000000749e+00
1.799999999999999933e-01 4.096580000000000155e+02 1.003999999999999915e+01 8.128000000000000114e+00 2.358892799999999568e+00 2.188198400000001431e+00 4.052044799999999114e+00
1.808333333333333459e-01 4.086800000000000068e+02 1.010800000000000054e+01 8.172000000000000597e+00 2.370560000000001555e+00 2.197580800000001666e+00 4.083481599999998934e+00
1.816666666666666707e-01 4.076979999999999791e+02 1.015000000000000036e+01 8.214000000000000412e+00 2.381804799999999389e+00 2.207555199999999385e+00 4.100457600000002145e+00
1.824999999999999956e-01 4.067119999999999891e+02 1.018999999999999950e+01 8.243999999999999773e+00 2.393401599999998464e+00 2.217955199999997795e+00 4.119222399999998174e+00
1.833333333333333204e-01 4.057300000000000182e+02 1.024799999999999933e+01 8.314000000000000057e+00 2.405856000000001327e+00 2.228377599999999958e+00 4.147081599999999924e+00
1.841666666666666730e-01 4.047379999999999995e+02 1.029800000000000004e+01 8.362000000000000099e+00 2.417683200000000365e+00 2.238403200000003146e+00 4.161542399999994757e+00
1.849999999999999978e-01 4.037520000000000095e+02 1.041600000000000037e+01 8.403999999999999915e+00 2.431552000000004377e+00 2.248198400000001040e+00 4.217635199999998363e+00
1.858333333333333226e-01 4.027699999999999818e+02 1.048199999999999932e+01 8.444000000000000838e+00 2.444396799999998482e+00 2.258563200000001547e+00 4.248617599999996663e+00
1.866666666666666752e-01 4.017819999999999823e+02 1.053200000000000003e+01 8.490000000000000213e+00 2.456601599999996832e+00 2.269036799999999410e+00 4.271663999999999461e+00
1.875000000000000000e-01 4.007900000000000205e+02 1.063199999999999967e+01 8.539999999999999147e+00 2.470105600000000567e+00 2.279148799999998420e+00 4.314601599999998705e+00
1.883333333333333248e-01 3.997980000000000018e+02 1.068399999999999928e+01 8.573999999999999844e+00 2.483071999999999502e+00 2.289875199999999555e+00 4.340828800000000598e+00
1.891666666666666774e-01 3.988159999999999741e+02 1.075600000000000023e+01 8.615999999999999659e+00 2.496671999999999780e+00 2.300575999999998622e+00 4.373990399999995837e+00
1.900000000000000022e-01 3.978220000000000027e+02 1.082199999999999918e+01 8.667999999999999261e+00 2.509926399999998115e+00 2.311542400000000441e+00 4.399993600000001059e+00
1.908333333333333270e-01 3.968340000000000032e+02 1.088599999999999923e+01 8.704000000000000625e+00 2.522931199999999485e+00 2.322339199999997827e+00 4.423398399999999064e+00
1.916666666666666796e-01 3.958559999999999945e+02 1.093999999999999950e+01 8.763999999999999346e+00 2.535846400000001832e+00 2.333337599999999235e+00 4.442623999999999462e+00
1.925000000000000044e-01 3.948740000000000236e+02 1.102399999999999913e+01 8.816000000000000725e+00 2.549990399999997326e+00 2.344467200000000418e+00 4.478950400000000442e+00
1.933333333333333293e-01 3.938960000000000150e+02 1.109399999999999942e+01 8.862000000000000099e+00 2.563628800000000929e+00 2.355631999999999504e+00 4.505657599999997487e+00
1.941666666666666541e-01 3.929100000000000250e+02 1.117399999999999949e+01 8.912000000000000810e+00 2.577728000000001352e+00 2.366601600000000971e+00 4.526179199999999625e+00
1.950000000000000067e-01 3.919279999999999973e+02 1.122799999999999976e+01 8.965999999999999304e+00 2.591270399999999530e+00 2.378048000000001050e+00 4.549244800000002975e+00
1.958333333333333315e-01 3.909399999999999977e+02 1.129599999999999937e+01 9.012000000000000455e+00 2.605798399999999404e+00 2.390067200000000724e+00 4.574249599999999916e+00
1.966666666666666563e-01 3.899499999999999886e+02 1.136599999999999966e+01 9.041999999999999815e+00 2.619878399999999274e+00 2.401424000000000447e+00 4.598556800000003442e+00
1.975000000000000089e-01 3.889739999999999895e+02 1.146799999999999997e+01 9.098000000000000753e+00 2.634771199999997648e+00 2.412646400000001190e+00 4.633932799999998409e+00
1.983333333333333337e-01 3.880000000000000000e+02 1.152399999999999913e+01 9.118000000000000327e+00 2.647763199999999539e+00 2.423449600000000093e+00 4.660438399999999426e+00
1.991666666666666585e-01 3.870160000000000196e+02 1.160999999999999943e+01 9.166000000000000369e+00 2.662713600000000014e+00 2.434870400000000767e+00 4.685456000000002952e+00
2.000000000000000111e-01 3.860380000000000109e+02 1.167999999999999972e+01 9.220000000000000639e+00 2.677849600000001384e+00 2.446867200000000242e+00 4.717094400000000576e+00
2.008333333333333359e-01 3.850600000000000023e+02 1.171199999999999974e+01 9.263999999999999346e+00 2.691283199999998654e+00 2.459084799999996740e+00 4.730956799999998630e+00
2.016666666666666607e-01 3.840779999999999745e+02 1.183200000000000074e+01 9.323999999999999844e+00 2.707865599999999873e+00 2.471231999999998319e+00 4.774457599999998081e+00
2.025000000000000133e-01 3.831000000000000227e+02 1.187800000000000011e+01 9.378000000000000114e+00 2.722515200000000579e+00 2.484009600000001594e+00 4.793807999999999403e+00
2.033333333333333381e-01 3.821159999999999854e+02 1.191399999999999970e+01 9.412000000000000810e+00 2.735878399999997601e+00 2.496105599999997704e+00 4.805699199999998505e+00
2.041666666666666630e-01 3.811360000000000241e+02 1.200200000000000067e+01 9.465999999999999304e+00 2.751283200000000484e+00 2.507964799999999883e+00 4.840508799999998502e+00
2.049999999999999878e-01 3.801600000000000250e+02 1.204199999999999982e+01 9.522000000000000242e+00 2.765049600000001551e+00 2.520201599999998265e+00 4.849884799999998997e+00
2.058333333333333404e-01 3.791700000000000159e+02 1.208799999999999919e+01 9.580000000000000071e+00 2.780115200000002673e+00 2.533440000000000136e+00 4.868470400000004084e+00
2.066666666666666652e-01 3.781859999999999786e+02 1.218200000000000038e+01 9.635999999999999233e+00 2.796691199999998823e+00 2.545846399999998955e+00 4.910991999999997581e+00
2.074999999999999900e-01 3.772040000000000077e+02 1.225000000000000000e+01 9.694000000000000838e+00 2.812172799999999917e+00 2.558723200000001974e+00 4.935257600000002576e+00
2.083333333333333426e-01 3.762259999999999991e+02 1.230599999999999916e+01 9.756000000000000227e+00 2.827411200000003344e+00 2.571798399999998708e+00 4.958867199999999364e+00
2.091666666666666674e-01 3.752479999999999905e+02 1.238599999999999923e+01 9.785999999999999588e+00 2.842604799999999710e+00 2.583708800000002359e+00 4.981363200000002323e+00
2.099999999999999922e-01 3.742620000000000005e+02 1.249600000000000044e+01 9.807999999999999829e+00 2.858924799999999600e+00 2.594591999999998233e+00 5.029590400000000017e+00
2.108333333333333448e-01 3.732880000000000109e+02 1.256400000000000006e+01 9.862000000000000099e+00 2.873708799999999286e+00 2.606732800000000072e+00 5.063660800000000073e+00
2.116666666666666696e-01 3.723020000000000209e+02 1.267200000000000060e+01 9.916000000000000369e+00 2.892383999999997624e+00 2.620697600000000627e+00 5.105516800000001965e+00
2.124999999999999944e-01 3.713299999999999841e+02 1.272000000000000064e+01 9.983999999999999986e+00 2.907392000000001975e+00 2.633696000000001369e+00 5.128492799999998297e+00
2.133333333333333470e-01 3.703500000000000227e+02 1.280799999999999983e+01 1.008000000000000007e+01 2.925900800000002633e+00 2.648543999999999343e+00 5.165468799999995753e+00
2.141666666666666718e-01 3.693639999999999759e+02 1.287199999999999989e+01 1.014799999999999969e+01 2.942867200000001571e+00 2.662297600000000486e+00 5.192460799999999210e+00
