# t er pr apr br abr
5.900000000000000000e+02 2.183110000000000000e+05 1.855760000000000000e+05 2.168700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.910000000000000000e+02 2.184690000000000000e+05 1.856750000000000000e+05 2.170470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.920000000000000000e+02 2.186370000000000000e+05 1.858050000000000000e+05 2.171170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.930000000000000000e+02 2.187780000000000000e+05 1.859150000000000000e+05 2.171780000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.940000000000000000e+02 2.189210000000000000e+05 1.860310000000000000e+05 2.172370000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.950000000000000000e+02 2.190650000000000000e+05 1.861570000000000000e+05 2.173010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.960000000000000000e+02 2.192150000000000000e+05 1.862490000000000000e+05 2.173930000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.970000000000000000e+02 2.193770000000000000e+05 1.863650000000000000e+05 2.174470000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.980000000000000000e+02 2.195310000000000000e+05 1.864840000000000000e+05 2.175270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
5.990000000000000000e+02 2.196890000000000000e+05 1.865940000000000000e+05 2.176150000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.000000000000000000e+02 2.198410000000000000e+05 1.867070000000000000e+05 2.177100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.010000000000000000e+02 2.199640000000000000e+05 1.868190000000000000e+05 2.178700000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.020000000000000000e+02 2.201100000000000000e+05 1.869310000000000000e+05 2.180100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.030000000000000000e+02 2.202140000000000000e+05 1.870630000000000000e+05 2.180770000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.040000000000000000e+02 2.203680000000000000e+05 1.871830000000000000e+05 2.181050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.050000000000000000e+02 2.204780000000000000e+05 1.872830000000000000e+05 2.182420000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.060000000000000000e+02 2.206070000000000000e+05 1.873980000000000000e+05 2.183320000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.070000000000000000e+02 2.207670000000000000e+05 1.874960000000000000e+05 2.184000000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.080000000000000000e+02 2.209300000000000000e+05 1.876160000000000000e+05 2.184420000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.090000000000000000e+02 2.210940000000000000e+05 1.877430000000000000e+05 2.184720000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.100000000000000000e+02 2.212300000000000000e+05 1.878500000000000000e+05 2.186190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.110000000000000000e+02 2.213840000000000000e+05 1.879450000000000000e+05 2.187100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.120000000000000000e+02 2.215330000000000000e+05 1.880510000000000000e+05 2.187560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.130000000000000000e+02 2.216990000000000000e+05 1.881300000000000000e+05 2.188050000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.140000000000000000e+02 2.218180000000000000e+05 1.882340000000000000e+05 2.188830000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.150000000000000000e+02 2.219490000000000000e+05 1.883170000000000000e+05 2.190100000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.160000000000000000e+02 2.220920000000000000e+05 1.884220000000000000e+05 2.190930000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.170000000000000000e+02 2.222460000000000000e+05 1.885090000000000000e+05 2.192780000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.180000000000000000e+02 2.223800000000000000e+05 1.886260000000000000e+05 2.193800000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.190000000000000000e+02 2.225240000000000000e+05 1.887470000000000000e+05 2.194560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.200000000000000000e+02 2.226700000000000000e+05 1.888520000000000000e+05 2.195280000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.210000000000000000e+02 2.228220000000000000e+05 1.889310000000000000e+05 2.196650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.220000000000000000e+02 2.229380000000000000e+05 1.890270000000000000e+05 2.197270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.230000000000000000e+02 2.230810000000000000e+05 1.891250000000000000e+05 2.197580000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.240000000000000000e+02 2.231960000000000000e+05 1.892410000000000000e+05 2.198010000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.250000000000000000e+02 2.233300000000000000e+05 1.893210000000000000e+05 2.198330000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.260000000000000000e+02 2.234550000000000000e+05 1.894140000000000000e+05 2.198820000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.270000000000000000e+02 2.235930000000000000e+05 1.895130000000000000e+05 2.199250000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.280000000000000000e+02 2.237230000000000000e+05 1.896160000000000000e+05 2.199840000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.290000000000000000e+02 2.238780000000000000e+05 1.896960000000000000e+05 2.200890000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.300000000000000000e+02 2.240050000000000000e+05 1.897940000000000000e+05 2.201860000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.310000000000000000e+02 2.241290000000000000e+05 1.899070000000000000e+05 2.202240000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.320000000000000000e+02 2.242540000000000000e+05 1.899940000000000000e+05 2.202630000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.330000000000000000e+02 2.243740000000000000e+05 1.900910000000000000e+05 2.203360000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.340000000000000000e+02 2.245220000000000000e+05 1.901780000000000000e+05 2.203750000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.350000000000000000e+02 2.246580000000000000e+05 1.902840000000000000e+05 2.204600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.360000000000000000e+02 2.247680000000000000e+05 1.903810000000000000e+05 2.205540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.370000000000000000e+02 2.249180000000000000e+05 1.904670000000000000e+05 2.206290000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.380000000000000000e+02 2.250390000000000000e+05 1.905940000000000000e+05 2.206720000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.390000000000000000e+02 2.251590000000000000e+05 1.906910000000000000e+05 2.207170000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.400000000000000000e+02 2.252590000000000000e+05 1.908050000000000000e+05 2.207570000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.410000000000000000e+02 2.254010000000000000e+05 1.908980000000000000e+05 2.208720000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.420000000000000000e+02 2.255140000000000000e+05 1.910110000000000000e+05 2.209940000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.430000000000000000e+02 2.256230000000000000e+05 1.910950000000000000e+05 2.210760000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.440000000000000000e+02 2.257500000000000000e+05 1.911980000000000000e+05 2.211550000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.450000000000000000e+02 2.258460000000000000e+05 1.912910000000000000e+05 2.211890000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.460000000000000000e+02 2.259750000000000000e+05 1.913970000000000000e+05 2.212160000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.470000000000000000e+02 2.260680000000000000e+05 1.914980000000000000e+05 2.212600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.480000000000000000e+02 2.261850000000000000e+05 1.915960000000000000e+05 2.213250000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.490000000000000000e+02 2.262920000000000000e+05 1.916850000000000000e+05 2.213620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.500000000000000000e+02 2.263920000000000000e+05 1.917830000000000000e+05 2.213960000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.510000000000000000e+02 2.264810000000000000e+05 1.918680000000000000e+05 2.214290000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.520000000000000000e+02 2.265740000000000000e+05 1.919750000000000000e+05 2.214620000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.530000000000000000e+02 2.266940000000000000e+05 1.920630000000000000e+05 2.215260000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.540000000000000000e+02 2.268260000000000000e+05 1.921530000000000000e+05 2.215930000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.550000000000000000e+02 2.269420000000000000e+05 1.922300000000000000e+05 2.216420000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.560000000000000000e+02 2.270370000000000000e+05 1.923120000000000000e+05 2.216780000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.570000000000000000e+02 2.271370000000000000e+05 1.924200000000000000e+05 2.217200000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.580000000000000000e+02 2.272260000000000000e+05 1.924970000000000000e+05 2.217560000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.590000000000000000e+02 2.273510000000000000e+05 1.925820000000000000e+05 2.217870000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.600000000000000000e+02 2.274450000000000000e+05 1.926750000000000000e+05 2.218090000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.610000000000000000e+02 2.275380000000000000e+05 1.927670000000000000e+05 2.218390000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.620000000000000000e+02 2.276720000000000000e+05 1.928550000000000000e+05 2.218730000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.630000000000000000e+02 2.277920000000000000e+05 1.929490000000000000e+05 2.219260000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.640000000000000000e+02 2.278820000000000000e+05 1.930280000000000000e+05 2.219610000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.650000000000000000e+02 2.279790000000000000e+05 1.931200000000000000e+05 2.220190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.660000000000000000e+02 2.280740000000000000e+05 1.931990000000000000e+05 2.221270000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.670000000000000000e+02 2.281850000000000000e+05 1.932830000000000000e+05 2.222080000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.680000000000000000e+02 2.282850000000000000e+05 1.933570000000000000e+05 2.222540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.690000000000000000e+02 2.283950000000000000e+05 1.934450000000000000e+05 2.222920000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.700000000000000000e+02 2.284800000000000000e+05 1.935290000000000000e+05 2.223340000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.710000000000000000e+02 2.285830000000000000e+05 1.936200000000000000e+05 2.223960000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.720000000000000000e+02 2.286640000000000000e+05 1.937090000000000000e+05 2.224540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.730000000000000000e+02 2.287490000000000000e+05 1.938110000000000000e+05 2.224960000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.740000000000000000e+02 2.288510000000000000e+05 1.938960000000000000e+05 2.225550000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.750000000000000000e+02 2.289570000000000000e+05 1.939900000000000000e+05 2.225980000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.760000000000000000e+02 2.290400000000000000e+05 1.940810000000000000e+05 2.226480000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.770000000000000000e+02 2.291320000000000000e+05 1.941750000000000000e+05 2.226790000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.780000000000000000e+02 2.292270000000000000e+05 1.942840000000000000e+05 2.227430000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.790000000000000000e+02 2.293050000000000000e+05 1.943630000000000000e+05 2.227650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.800000000000000000e+02 2.294160000000000000e+05 1.944420000000000000e+05 2.228230000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.810000000000000000e+02 2.295230000000000000e+05 1.945190000000000000e+05 2.228500000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.820000000000000000e+02 2.296270000000000000e+05 1.946060000000000000e+05 2.229580000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.830000000000000000e+02 2.297120000000000000e+05 1.946990000000000000e+05 2.229900000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.840000000000000000e+02 2.298000000000000000e+05 1.947690000000000000e+05 2.230370000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.850000000000000000e+02 2.298980000000000000e+05 1.948500000000000000e+05 2.230750000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.860000000000000000e+02 2.299800000000000000e+05 1.949360000000000000e+05 2.231540000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.870000000000000000e+02 2.300850000000000000e+05 1.950260000000000000e+05 2.232190000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.880000000000000000e+02 2.301770000000000000e+05 1.951120000000000000e+05 2.234080000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.890000000000000000e+02 2.302630000000000000e+05 1.951820000000000000e+05 2.234600000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.900000000000000000e+02 2.303860000000000000e+05 1.952760000000000000e+05 2.234850000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.910000000000000000e+02 2.304820000000000000e+05 1.953530000000000000e+05 2.235850000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.920000000000000000e+02 2.305720000000000000e+05 1.954620000000000000e+05 2.236290000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.930000000000000000e+02 2.306610000000000000e+05 1.955360000000000000e+05 2.236650000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.940000000000000000e+02 2.307690000000000000e+05 1.956050000000000000e+05 2.237140000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
6.950000000000000000e+02 2.308600000000000000e+05 1.956750000000000000e+05 2.238030000000000000e+05 5.000000000000000000e+02 5.000000000000000000e+02
